Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	dns
7	454	1	66	1.0	0.5833333333333334	66.0	37.833333333333336	13	2142	1	71	1.0	1.0833333333333333	71.0	178.5	dns
12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	13	2142	1	71	1.0	1.0833333333333333	71.0	178.5	dns
17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	dns
7	454	1	66	1.0	0.5833333333333334	66.0	37.833333333333336	13	2142	1	71	1.0	1.0833333333333333	71.0	178.5	dns
12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	dns
17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	dns
7	454	1	66	1.0	0.5833333333333334	66.0	37.833333333333336	13	2142	1	71	1.0	1.0833333333333333	71.0	178.5	dns
12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	dns
17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	dns
12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	13	2142	1	71	1.0	1.0833333333333333	71.0	178.5	dns
12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	dns
17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	dns
12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	dns
17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	dns
17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	dns
12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	dns
17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	dns
17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	dns
12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	dns
17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	dns
17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	dns
17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	dns
17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	dns
17	2407	4	265	4.0	1.3076923076923077	265.0	185.15384615384616	12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	dns
17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	dns
17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	dns
24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	12	790	5	336	5.0	0.9230769230769231	336.0	60.76923076923077	dns
17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	dns
17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	dns
24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	dns
17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	dns
17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	dns
24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	dns
17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	dns
17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	24	3165	0	0	0.0	1.6	0.0	211.0	dns
24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	dns
17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	dns
17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	24	3165	0	0	0.0	1.6	0.0	211.0	dns
24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	dns
17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	dns
17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	24	3165	0	0	0.0	1.6	0.0	211.0	dns
24	3165	7	758	7.0	1.7142857142857142	758.0	226.07142857142858	17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	dns
17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	24	3165	0	0	0.0	1.6	0.0	211.0	dns
17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	24	3165	0	0	0.0	1.6	0.0	211.0	dns
24	3165	0	0	0.0	1.6	0.0	211.0	17	1136	5	346	5.0	1.2142857142857142	346.0	81.14285714285714	dns
17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	24	3165	0	0	0.0	1.6	0.0	211.0	dns
17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	24	3165	0	0	0.0	1.6	0.0	211.0	dns
24	3165	0	0	0.0	1.6	0.0	211.0	17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	dns
17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	24	3165	0	0	0.0	1.6	0.0	211.0	dns
17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	24	3165	0	0	0.0	1.6	0.0	211.0	dns
24	3165	0	0	0.0	1.6	0.0	211.0	17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	dns
17	1136	0	0	0.0	1.0625	0.0	71.0	24	3165	0	0	0.0	1.6	0.0	211.0	dns
17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	24	3165	0	0	0.0	1.6	0.0	211.0	dns
24	3165	0	0	0.0	1.6	0.0	211.0	17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	dns
17	1136	0	0	0.0	1.0625	0.0	71.0	25	3449	1	284	1.0	1.5625	284.0	215.5625	dns
17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	24	3165	0	0	0.0	1.6	0.0	211.0	dns
25	3449	1	284	1.0	1.5625	284.0	215.5625	17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	dns
17	1136	0	0	0.0	1.0625	0.0	71.0	25	3449	1	284	1.0	1.5625	284.0	215.5625	dns
17	1136	0	0	0.0	1.1333333333333333	0.0	75.73333333333333	24	3165	0	0	0.0	1.6	0.0	211.0	dns
25	3449	1	284	1.0	1.5625	284.0	215.5625	17	1136	0	0	0.0	1.0625	0.0	71.0	dns
17	1136	0	0	0.0	1.0625	0.0	71.0	25	3449	1	284	1.0	1.5625	284.0	215.5625	dns
17	1136	0	0	0.0	1.0625	0.0	71.0	24	3165	0	0	0.0	1.6	0.0	211.0	dns
25	3449	1	284	1.0	1.5625	284.0	215.5625	17	1136	0	0	0.0	1.0625	0.0	71.0	dns
17	1136	0	0	0.0	1.0625	0.0	71.0	25	3449	1	284	1.0	1.5625	284.0	215.5625	dns
17	1136	0	0	0.0	1.0625	0.0	71.0	25	3449	1	284	1.0	1.5625	284.0	215.5625	dns
25	3449	1	284	1.0	1.5625	284.0	215.5625	17	1136	0	0	0.0	1.0625	0.0	71.0	dns
17	1136	0	0	0.0	1.0625	0.0	71.0	25	3449	1	284	1.0	1.5625	284.0	215.5625	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	25	3449	1	284	1.0	1.5625	284.0	215.5625	dns
25	3449	1	284	1.0	1.5625	284.0	215.5625	17	1136	0	0	0.0	1.0625	0.0	71.0	dns
17	1136	0	0	0.0	1.0625	0.0	71.0	25	3449	1	284	1.0	1.5625	284.0	215.5625	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
25	3449	1	284	1.0	1.5625	284.0	215.5625	17	1136	0	0	0.0	1.0625	0.0	71.0	dns
17	1136	0	0	0.0	1.0625	0.0	71.0	25	3449	1	284	1.0	1.5625	284.0	215.5625	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
25	3449	1	284	1.0	1.5625	284.0	215.5625	17	1136	0	0	0.0	1.0625	0.0	71.0	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	25	3449	1	284	1.0	1.5625	284.0	215.5625	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
25	3449	1	284	1.0	1.5625	284.0	215.5625	17	1136	0	0	0.0	1.0625	0.0	71.0	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	17	1136	0	0	0.0	1.0625	0.0	71.0	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	17	1136	0	0	0.0	1.0	0.0	66.82352941176471	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	17	1136	0	0	0.0	1.0	0.0	66.82352941176471	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	dns
17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
17	1136	0	0	0.0	1.0	0.0	66.82352941176471	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	dns
17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	dns
17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	26	3781	1	332	1.0	1.5294117647058822	332.0	222.41176470588235	dns
26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	dns
17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	dns
17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	dns
26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	dns
17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	dns
17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	dns
26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	dns
17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	dns
17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	dns
26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	dns
17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	dns
17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	dns
26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	dns
17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	dns
17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	dns
26	3781	0	0	0.0	1.4444444444444444	0.0	210.05555555555554	17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	dns
17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	dns
17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	dns
27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	17	1136	0	0	0.0	0.9444444444444444	0.0	63.111111111111114	dns
17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	dns
17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	dns
27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	dns
17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	dns
17	1136	0	0	0.0	0.85	0.0	56.8	27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	dns
27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	dns
17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	dns
17	1136	0	0	0.0	0.85	0.0	56.8	27	3984	0	0	0.0	1.35	0.0	199.2	dns
27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	dns
17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	dns
17	1136	0	0	0.0	0.85	0.0	56.8	27	3984	0	0	0.0	1.35	0.0	199.2	dns
27	3984	0	0	0.0	1.35	0.0	199.2	17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	dns
17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	dns
17	1136	0	0	0.0	0.85	0.0	56.8	27	3984	0	0	0.0	1.35	0.0	199.2	dns
27	3984	0	0	0.0	1.35	0.0	199.2	17	1136	0	0	0.0	0.85	0.0	56.8	dns
17	1136	0	0	0.0	0.8947368421052632	0.0	59.78947368421053	27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	dns
17	1136	0	0	0.0	0.85	0.0	56.8	27	3984	0	0	0.0	1.35	0.0	199.2	dns
27	3984	0	0	0.0	1.35	0.0	199.2	17	1136	0	0	0.0	0.85	0.0	56.8	dns
17	1136	0	0	0.0	0.85	0.0	56.8	27	3984	1	203	1.0	1.4210526315789473	203.0	209.68421052631578	dns
17	1136	0	0	0.0	0.85	0.0	56.8	27	3984	0	0	0.0	1.35	0.0	199.2	dns
27	3984	0	0	0.0	1.35	0.0	199.2	17	1136	0	0	0.0	0.85	0.0	56.8	dns
17	1136	0	0	0.0	0.85	0.0	56.8	27	3984	0	0	0.0	1.35	0.0	199.2	dns
17	1136	0	0	0.0	0.85	0.0	56.8	27	3984	0	0	0.0	1.35	0.0	199.2	dns
28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	17	1136	0	0	0.0	0.85	0.0	56.8	dns
17	1136	0	0	0.0	0.85	0.0	56.8	27	3984	0	0	0.0	1.35	0.0	199.2	dns
17	1136	0	0	0.0	0.85	0.0	56.8	27	3984	0	0	0.0	1.35	0.0	199.2	dns
28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	dns
17	1136	0	0	0.0	0.85	0.0	56.8	27	3984	0	0	0.0	1.35	0.0	199.2	dns
17	1136	0	0	0.0	0.85	0.0	56.8	27	3984	0	0	0.0	1.35	0.0	199.2	dns
28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	dns
17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	27	3984	0	0	0.0	1.35	0.0	199.2	dns
17	1136	0	0	0.0	0.85	0.0	56.8	27	3984	0	0	0.0	1.35	0.0	199.2	dns
28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	dns
17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	dns
17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	27	3984	0	0	0.0	1.35	0.0	199.2	dns
28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	dns
17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	dns
17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	dns
28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	dns
17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	dns
28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	dns
17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	dns
17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
28	4336	1	352	1.0	1.3333333333333333	352.0	206.47619047619048	17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	17	1136	0	0	0.0	0.8095238095238095	0.0	54.095238095238095	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	dns
29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	dns
17	1136	0	0	0.0	0.7727272727272727	0.0	51.63636363636363	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	dns
29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	dns
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	28	4336	0	0	0.0	1.2727272727272727	0.0	197.0909090909091	dns
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	dns
29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	dns
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	dns
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	dns
29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	dns
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	dns
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	dns
29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	18	1202	1	66	1.0	0.75	66.0	50.083333333333336	dns
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	dns
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	dns
29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	18	1202	1	66	1.0	0.75	66.0	50.083333333333336	dns
18	1202	1	66	1.0	0.75	66.0	50.083333333333336	29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	dns
17	1136	0	0	0.0	0.7391304347826086	0.0	49.391304347826086	29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	dns
29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	18	1202	1	66	1.0	0.75	66.0	50.083333333333336	dns
18	1202	1	66	1.0	0.75	66.0	50.083333333333336	29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	dns
18	1202	1	66	1.0	0.75	66.0	50.083333333333336	29	4600	1	264	1.0	1.2608695652173914	264.0	200.0	dns
29	4600	0	0	0.0	1.2083333333333333	0.0	191.66666666666666	18	1202	1	66	1.0	0.75	66.0	50.083333333333336	dns
